task,candidate_kind,candidate_id,native_verdict,securebench_verdict,agree,sha256,recorded_in_test_verdict,native_reward,native_error,securebench_status,securebench_source,securebench_error
terminal-bench/count-dataset-tokens,malicious,test_file_bundle_capture_rejects_malicious_shapes[symlink-count-dataset-tokens]#1,fail,fail,yes,a67ea5ad7449a48fe3c6b5afbbf8cb4c518a268747e1c05de76b194f950ec4d2,,0.0,,failed,command-replay,
terminal-bench/count-dataset-tokens,mutant,test_targeted_mutants_and_unsupported_claims_fail[off_by_one]#1,fail,fail,yes,abded2c82e29c7eb270d12074185403acaf8664927f40808def7010ef7e67090,failed,0.0,,failed,command-replay,
terminal-bench/count-dataset-tokens,malicious,test_targeted_mutants_and_unsupported_claims_fail[comma_separated]#1,fail,fail,yes,aeade3f690d02893e76ad3a119e71c7e9edcf55747c9fa04ccbca3095bcccd69,failed,0.0,,failed,command-replay,
terminal-bench/count-dataset-tokens,malicious,test_targeted_mutants_and_unsupported_claims_fail[structured_claim_without_count]#1,fail,fail,yes,b2efb6259c891f24f8e608f924886e743eab11db45ad5baf58b4327c852bd802,failed,0.0,,failed,command-replay,
terminal-bench/count-dataset-tokens,malicious,test_targeted_mutants_and_unsupported_claims_fail[space_separated]#1,fail,fail,yes,d99e15522918893da3810c7ca0a3beab028d3f7f2c55290eb85dc32727c017aa,failed,0.0,,failed,command-replay,
terminal-bench/crack-7z-hash,reference,test_reference_plaintext_passes_with_source_strip_semantics[ \n\thoneybear\r\n ]#1,pass,pass,yes,0475444f8821bf6e2bec27ba70d94ed32daa6066348f94280ac2d8562288515c,passed,1.0,,passed,command-replay,
terminal-bench/crack-7z-hash,malicious,test_targeted_mutants_and_candidate_claims_fail[inserted_space]#1,fail,fail,yes,1945ef1ed34962cceb40dcb42cd107645f826882ffa2ebd62f4ee724bb950ccc,failed,0.0,,failed,command-replay,
terminal-bench/crack-7z-hash,reference,test_pinned_agent_capture_and_replay_matrix[source_whitespace]#1,pass,pass,yes,2c3467fc3e9ebb878a7e1365fb78fa07912eb8dd4d70263ac536e9754982c0b1,passed,1.0,,passed,command-replay,
terminal-bench/crack-7z-hash,reference,test_reference_plaintext_passes_with_source_strip_semantics[honeybear]#1,pass,pass,yes,33ea318fada973aafcc402f9c402e768aca9bcbf4e707f270b55b17e695a9b8c,passed,1.0,,passed,command-replay,
terminal-bench/crack-7z-hash,malicious,test_invalid_utf8_is_candidate_evidence_not_infrastructure#1,fail,fail,yes,357260682916621ef7241505e01032eabf06bcb86bf1c2a6093254a5c6863354,failed,0.0,,failed,command-replay,
terminal-bench/crack-7z-hash,malicious,test_targeted_mutants_and_candidate_claims_fail[nul_suffix]#1,fail,fail,yes,35ff8510ace3b9039dd8f243c56c5d70b755176b7910fef0fde7d365d1151a78,failed,0.0,,failed,command-replay,
terminal-bench/crack-7z-hash,malicious,test_file_bundle_capture_rejects_malicious_shapes[directory-crack-7z-hash]#1,fail,fail,yes,49966ec4b93c184e5e9daa3971eb82a82f3e0725de77a4c5712d8749e545dc8b,,0.0,,failed,command-replay,
terminal-bench/crack-7z-hash,malicious,test_file_bundle_capture_rejects_malicious_shapes[oversized-crack-7z-hash]#1,fail,fail,yes,65ff7dc72888df72460a71a364f9c91cc16e17e16e599c248d80bbfd19a3d98e,,0.0,,failed,command-replay,
terminal-bench/crack-7z-hash,mutant,test_targeted_mutants_and_candidate_claims_fail[truncated]#1,fail,fail,yes,671804e4a2da3f7051b7c864eb885a4b017f156888874af90955157e8ef5f5a2,failed,0.0,,failed,command-replay,
terminal-bench/crack-7z-hash,base,test_base_image_fails_stopped_candidate_capture[crack-7z-hash]#1,fail,fail,yes,84ff92691f909a05b224e1c56abb4864f01b4f8e3c854e4bb4c7baf1d3f6d652,,0.0,,failed,command-replay,
terminal-bench/crack-7z-hash,malicious,test_targeted_mutants_and_candidate_claims_fail[structured_claim]#1,fail,fail,yes,8c2e454c3a65ea79fafa5bc19d3a3a66af8310951dfd26ddb90d34993087f959,failed,0.0,,failed,command-replay,
terminal-bench/crack-7z-hash,malicious,test_file_bundle_capture_rejects_malicious_shapes[symlink-crack-7z-hash]#1,fail,fail,yes,a325c0de007e427e1f7bc38b2e1c3bf29ed88a530a2d0f64c5fe2a9377a69b11,,0.0,,failed,command-replay,
terminal-bench/crack-7z-hash,mutant,test_targeted_mutants_and_candidate_claims_fail[case_changed]#1,fail,fail,yes,c2e16954418102f510d0d9635146834b0ba0ee44c9b7207467cbb60195137411,failed,0.0,,failed,command-replay,
terminal-bench/crack-7z-hash,mutant,test_targeted_mutants_and_candidate_claims_fail[extra_character]#1,fail,fail,yes,c3ac5923cf88d97f58e21cac15b0a372b3a29d9fe7812cc030b6e129723625ce,failed,0.0,,failed,command-replay,
terminal-bench/crack-7z-hash,mutant,test_targeted_mutants_and_candidate_claims_fail[extra_text]#1,fail,fail,yes,cdb25f0a4bf9aedebe0c215642c7f0ea79e6a533c548c34c3ab074fcdc8ac6ce,failed,0.0,,failed,command-replay,
terminal-bench/crack-7z-hash,malicious,test_targeted_mutants_and_candidate_claims_fail[forged_verdict]#1,fail,fail,yes,d8d60454718a697d000db2ed5526e4616a359cd7e2faff3150a65c51f1834284,failed,0.0,,failed,command-replay,
terminal-bench/crack-7z-hash,malicious,test_pinned_agent_capture_and_replay_matrix[forged_verdict]#1,fail,fail,yes,fda68e3f5d282f6d1086b1ef5fe77209be466b5945f0a45f65a7d078319a68f8,failed,0.0,,failed,command-replay,
terminal-bench/db-wal-recovery,mutant,test_targeted_semantic_mutants_fail[unsorted]#1,fail,fail,yes,183bc75a8a0d352980d382ec432a1e1e8e5320874cb48d93aad1c9f9093d851b,failed,0.0,,failed,command-replay,
terminal-bench/db-wal-recovery,mutant,test_targeted_semantic_mutants_fail[string_id]#1,fail,fail,yes,2d3968cc5118bc4e2255729334ae80e0b97bb85e55f74de3675c8ad7e60d9820,failed,0.0,,failed,command-replay,
terminal-bench/db-wal-recovery,reference,test_source_unscored_fields_and_python_boolean_quirk_are_preserved#1,pass,pass,yes,45c6766e592235eca27f1dfc991bca66fbcaa93558d324db059da83332960059,passed,1.0,,passed,command-replay,
terminal-bench/db-wal-recovery,malicious,test_malformed_ambiguous_and_forged_artifacts_fail[invalid_utf8]#1,fail,fail,yes,4702c4e1d9a36264057f9368faf200a9e83e2bbeb38c321a6099087a108709e0,failed,0.0,,failed,command-replay,
terminal-bench/db-wal-recovery,malicious,test_malformed_ambiguous_and_forged_artifacts_fail[duplicate_key]#1,fail,fail,yes,5068824ee96c732db48f147714c2baa02f390a9538838cae9163e6e13274ae27,failed,0.0,,failed,command-replay,
terminal-bench/db-wal-recovery,malicious,test_malformed_ambiguous_and_forged_artifacts_fail[malformed_json]#1,fail,fail,yes,5e78b8a003c7b0519fbbe2d3946d393b8393da4f2c9bb72076c4adedfcffb20e,failed,0.0,,failed,command-replay,
terminal-bench/db-wal-recovery,reference,test_pinned_agent_capture_and_replay_matrix[reference]#1,pass,pass,yes,6753dddfa683a93ab8c1e40ac2a58ce22a5b3f630a21da926b74b8fa38557d41,passed,1.0,,passed,command-replay,
terminal-bench/db-wal-recovery,mutant,test_targeted_semantic_mutants_fail[float_value]#1,fail,fail,yes,731d63beb18d108c93835693ef4056bc9231910550e99192edc639d7b97247aa,failed,0.0,,failed,command-replay,
terminal-bench/db-wal-recovery,malicious,test_malformed_ambiguous_and_forged_artifacts_fail[nul_suffix]#1,fail,fail,yes,7e05b3d38e0bb371ef8b9cc3e073f456bdf8afcb52ca5da116c1c2ef48d354e1,failed,0.0,,failed,command-replay,
terminal-bench/db-wal-recovery,mutant,test_targeted_semantic_mutants_fail[wrong_wal_name]#1,fail,fail,yes,8279325189977f1efdb020e61ee73f00f44cc53fb83bf1d16631e449ad060142,failed,0.0,,failed,command-replay,
terminal-bench/db-wal-recovery,base,test_base_image_fails_stopped_candidate_capture[db-wal-recovery]#1,fail,fail,yes,84ff92691f909a05b224e1c56abb4864f01b4f8e3c854e4bb4c7baf1d3f6d652,,0.0,,failed,command-replay,
terminal-bench/db-wal-recovery,mutant,test_targeted_semantic_mutants_fail[missing_required_field]#1,fail,fail,yes,887f440dad3f8021cc8876eff4b1ebbb10e33cd707a8c3b0ffd36f9bf5227707,failed,0.0,,failed,command-replay,
terminal-bench/db-wal-recovery,mutant,test_targeted_semantic_mutants_fail[stale_banana_value]#1,fail,fail,yes,8be030cd77a8ba8619975f9bd5310a5a0e106a38365bebd4d84c2ecb9025b472,failed,0.0,,failed,command-replay,
terminal-bench/db-wal-recovery,mutant,test_targeted_semantic_mutants_fail[integer_name]#1,fail,fail,yes,8ce93817a2f9d2fe44bb497a24aa374398f2f6a8b9667a54b724fd29d5b787ce,failed,0.0,,failed,command-replay,
terminal-bench/db-wal-recovery,base,test_pinned_agent_capture_and_replay_matrix[base_only]#1,fail,fail,yes,9163aaeb3ab6c68a4b166b54ed2124a76c29df096eac8bb9b4f7e24a33f741b1,failed,0.0,,failed,command-replay,
terminal-bench/db-wal-recovery,mutant,test_targeted_semantic_mutants_fail[stale_apple_value]#1,fail,fail,yes,99be3912b5d1492ce2c105656007dbe273c4346e518ec427c02b88e30f382cf6,failed,0.0,,failed,command-replay,
terminal-bench/db-wal-recovery,mutant,test_targeted_semantic_mutants_fail[duplicate_and_missing_id]#1,fail,fail,yes,9eb92eb14f7dbfeba57cc36171ad4b030f82a1a74a8536068576f2638040dfbc,failed,0.0,,failed,command-replay,
terminal-bench/db-wal-recovery,malicious,test_file_bundle_capture_rejects_malicious_shapes[directory-db-wal-recovery]#1,fail,fail,yes,a1a46a54420287cf29cf8ed7f927c7c8798e1a2351c454abfa5a6bc2208d8150,,0.0,,failed,command-replay,
terminal-bench/db-wal-recovery,malicious,test_file_bundle_capture_rejects_malicious_shapes[oversized-db-wal-recovery]#1,fail,fail,yes,a88fd1846c06c04094bb7e5b408bd15729a4713aa037a02e790b27bc1b010ec9,,0.0,,failed,command-replay,
terminal-bench/db-wal-recovery,malicious,test_malformed_ambiguous_and_forged_artifacts_fail[top_level_object]#1,fail,fail,yes,aad9716ba198c2d59051ff702b7f60dfe7917c317b3b91a6dd3b452d2f2d9f8f,failed,0.0,,failed,command-replay,
terminal-bench/db-wal-recovery,reference,test_reviewed_reference_passes_real_capture_parser_and_oracle#1,pass,pass,yes,b67ad5f757556e9399a3b22e85a4a9a2a7776898d7390c3e92b75df7390870b6,passed,1.0,,passed,command-replay,
terminal-bench/db-wal-recovery,malicious,test_file_bundle_capture_rejects_malicious_shapes[symlink-db-wal-recovery]#1,fail,fail,yes,bbfcd0fedf0c4eef80066e335535bdad13b3e45bcc08a3b585fb86ad09469251,,0.0,,failed,command-replay,
terminal-bench/db-wal-recovery,base,test_targeted_semantic_mutants_fail[wrong_base_name]#1,fail,fail,yes,c18231325192783d979e62c6d75b8eb450fae7c04a5e34aca74e14c21ef0a604,failed,0.0,,failed,command-replay,
terminal-bench/db-wal-recovery,malicious,test_malformed_ambiguous_and_forged_artifacts_fail[forged_verdict]#1,fail,fail,yes,d83ee137c9ba4b5ddab00e03cf2750c14ac38989ef856a5e425a246d3c3c5922,failed,0.0,,failed,command-replay,
terminal-bench/db-wal-recovery,mutant,test_pinned_agent_capture_and_replay_matrix[stale_update]#1,fail,fail,yes,da5816be8b6724503d39d6d53f26977ffe3bc4ba555f224235eb63ec0db51ebb,failed,0.0,,failed,command-replay,
terminal-bench/db-wal-recovery,base,test_targeted_semantic_mutants_fail[base_only]#1,fail,fail,yes,e39b8b656bd761cd93c11fd6e8358dbb65f507da4a0062bd3e290ef75f05eaa8,failed,0.0,,failed,command-replay,
terminal-bench/distribution-search,reference,test_reviewed_reference_passes_capture_parser_and_oracle[<f4]#1,pass,pass,yes,0411ed9f1a65a3e72ab95d9d12fa5cde0d4901d54be81d28b84c3fce00afa330,passed,1.0,,passed,command-replay,
terminal-bench/distribution-search,mutant,test_targeted_semantic_mutants_fail[wrong_element_count]#1,fail,fail,yes,0a6d58b3e804da6be51e95c13607ea963e1e7db8d8465f9e19074cddb592fa4d,failed,0.0,,failed,host-capture,
terminal-bench/distribution-search,mutant,test_targeted_semantic_mutants_fail[probability_above_one]#1,fail,fail,yes,0bc27a2484ef86d11ffbb2b59d44a3d8d75e2fd45f050c75ed98f4f7f288a108,failed,0.0,,failed,host-capture,
terminal-bench/distribution-search,malicious,test_malformed_ambiguous_and_forged_artifacts_fail[truncated_payload]#1,fail,fail,yes,1ee29e50c48665337ded87f5ba6833c9a26e59cd3060c372198f461e4d009037,failed,0.0,,failed,host-capture,
terminal-bench/distribution-search,malicious,test_file_bundle_capture_rejects_malicious_shapes[oversized-distribution-search]#1,fail,fail,yes,200a3ced062c00a8934f55200898f720c05071e0c5649a0e60d01cc7afe36309,,0.0,,capture_rejected:CandidateCaptureError,host-capture,
terminal-bench/distribution-search,malicious,test_file_bundle_capture_rejects_malicious_shapes[directory-distribution-search]#1,fail,fail,yes,24dca89e443dc036f98745be859458584e5030c84e4fe7cf4eb8f2f7b5d1a109,,0.0,,failed,command-replay,
terminal-bench/distribution-search,mutant,test_targeted_semantic_mutants_fail[nan_probability]#1,fail,fail,yes,35afc3f54929f25cacee126dbba538bc15e519da56b66db5741b607e7ecccd5e,failed,0.0,,failed,host-capture,
terminal-bench/distribution-search,mutant,test_pinned_agent_capture_and_replay_matrix[forward_only]#1,fail,fail,yes,4979a6bb586cb7748c1874fa7450b7e6e37e2ff16ae421326e7d2dc62da9de32,failed,0.0,,failed,host-capture,
terminal-bench/distribution-search,malicious,test_malformed_ambiguous_and_forged_artifacts_fail[forged_verdict]#1,fail,fail,yes,56279dfcfe340b31a44216333f087f3305b53ede6e88f0b99705497d9da73ec5,failed,0.0,,failed,command-replay,
terminal-bench/distribution-search,mutant,test_targeted_semantic_mutants_fail[zero_probability]#1,fail,fail,yes,5d29ea3c7cd31149eb0a165d191b2814f63482745605569299414c0c306fad82,failed,0.0,,failed,host-capture,
terminal-bench/distribution-search,malicious,test_malformed_ambiguous_and_forged_artifacts_fail[trailing_claim]#1,pass,fail,no,6b2f4f76f61f513d4e192a78242388125cfb5f0a394c13c6af3bdd0783b40fa6,failed,1.0,,failed,host-capture,
terminal-bench/distribution-search,reference,test_source_sum_tolerance_is_preserved#1,pass,pass,yes,70302742f95dddcb85731bc264ac66eb0b3906cb43422c5c456da0fde256bb7d,passed,1.0,,passed,host-capture,
terminal-bench/distribution-search,malicious,test_malformed_ambiguous_and_forged_artifacts_fail[malformed]#1,fail,fail,yes,781a09ac72dde71dd6c2c9918e8aeebc5029bb488f88d0071c9de37e492824d7,failed,0.0,,failed,command-replay,
terminal-bench/distribution-search,mutant,test_source_sum_tolerance_is_preserved#2,fail,fail,yes,7b1ef4f6ccd8250dfd3c8ad48092c796e615f7c9b8f5c17c125d14f746fa6400,failed,0.0,,failed,host-capture,
terminal-bench/distribution-search,mutant,test_targeted_semantic_mutants_fail[negative_probability]#1,fail,fail,yes,7c73867f3ac6fe8a0563372c790755c27ce2207943f58be658500b55d0e79d44,failed,0.0,,failed,host-capture,
terminal-bench/distribution-search,malicious,test_malformed_ambiguous_and_forged_artifacts_fail[duplicate_header_key]#1,fail,fail,yes,7f189cff0b22979f97639126b69836f88db65b88a8bcecafa9e285760966af4b,failed,0.0,,failed,host-capture,
terminal-bench/distribution-search,mutant,test_targeted_semantic_mutants_fail[backward_only]#1,fail,fail,yes,82055152b9d73e83859fdc9fd8ed50278ad64dd50ed42c3769e5c7739988b849,failed,0.0,,failed,host-capture,
terminal-bench/distribution-search,reference,test_pinned_agent_capture_and_replay_matrix[reference]#1,pass,pass,yes,83dfbb2e50abf6010fc16b6af97a4c49d1a0b8d346ed456b3073a372cd7eb98d,passed,1.0,,passed,host-capture,
terminal-bench/distribution-search,base,test_base_image_fails_stopped_candidate_capture[distribution-search]#1,fail,fail,yes,84ff92691f909a05b224e1c56abb4864f01b4f8e3c854e4bb4c7baf1d3f6d652,,0.0,,failed,command-replay,
terminal-bench/distribution-search,mutant,test_targeted_semantic_mutants_fail[uniform_fixed_output]#1,fail,fail,yes,8c75e77565ac8d8d853567f6495b1f31f96c130abc24d0094b5a7de55ed8fab1,failed,0.0,,failed,host-capture,
terminal-bench/distribution-search,mutant,test_pinned_agent_capture_and_replay_matrix[uniform]#1,fail,fail,yes,a32dc324af0169813c6390271f37f387eda6501d787503551aad4439440f61b9,failed,0.0,,failed,host-capture,
terminal-bench/distribution-search,reference,test_reviewed_reference_passes_capture_parser_and_oracle[<f8]#1,pass,pass,yes,cfd866b7148085f9791afec7dee0eed023a1a3ad776c6e229951afa1e561443e,passed,1.0,,passed,host-capture,
terminal-bench/distribution-search,mutant,test_targeted_semantic_mutants_fail[forward_only]#1,fail,fail,yes,d5f6c6b9380165c54751d26cebeba5eae231dbeeb40970cd7b9723e2cc7b5345,failed,0.0,,failed,host-capture,
terminal-bench/distribution-search,malicious,test_malformed_ambiguous_and_forged_artifacts_fail[pickle_object_dtype]#1,fail,fail,yes,de0828eab62c9d9bf41d7e39bb0b19e6766f54bd122671ce7a33f144cbf8a17b,failed,0.0,,failed,host-capture,
terminal-bench/distribution-search,malicious,test_file_bundle_capture_rejects_malicious_shapes[symlink-distribution-search]#1,fail,fail,yes,e4c55203a182f24b673588cf20076b958843d54ba3471619c50311c62796b852,,0.0,,failed,command-replay,
terminal-bench/distribution-search,mutant,test_targeted_semantic_mutants_fail[infinite_probability]#1,fail,fail,yes,ed94c422b4fa526c022131f6a883630f55f2a6a414e1bac089286abec1fd088c,failed,0.0,,failed,host-capture,
terminal-bench/distribution-search,mutant,test_targeted_semantic_mutants_fail[two_dimensional]#1,fail,fail,yes,fc313888190061acb53269666c37b9f9d5ed9343646dcf32f6aa37137cc64d18,failed,0.0,,failed,host-capture,
terminal-bench/dna-assembly,mutant,test_targeted_semantic_mutants_fail[unknown_forward_binding]#1,fail,fail,yes,007a70e45d1288e11105fd7e03f033c8d43fa366361a6975c960e1129d5ecc19,failed,0.0,,failed,command-replay,
terminal-bench/dna-assembly,malicious,test_malformed_and_forged_primer_artifacts_fail[forged_header]#1,fail,fail,yes,04853b4fbec24b8f1aff1c56a9e35471bdd2d8b47e3a577cfd4a5c8c1cdb88d8,failed,0.0,,failed,command-replay,
terminal-bench/dna-assembly,mutant,test_targeted_semantic_mutants_fail[missing_bsai_site]#1,fail,fail,yes,088492dbda635e70c0ac7a8825f89913eaf69c869ab47dbe06d89b723345ae36,failed,0.0,,failed,command-replay,
terminal-bench/dna-assembly,mutant,test_targeted_semantic_mutants_fail[short_reverse_annealing]#1,fail,fail,yes,0af05a636fb961af0bc29db445774486b9de4151b5aa1d3b084e5ca74f7ef279,failed,0.0,,failed,command-replay,
terminal-bench/dna-assembly,mutant,test_targeted_semantic_mutants_fail[junction_mismatch]#1,fail,fail,yes,2708d2ad94936ae00f295ae5501921bd9d60523fd3d247561dc8d070ea3effb6,failed,0.0,,failed,command-replay,
terminal-bench/dna-assembly,malicious,test_malformed_and_forged_primer_artifacts_fail[nul_character]#1,fail,fail,yes,3d9e1dc9b4eb2df00b7b825f8fd9aca49f34f2b9602197d8c99a9cc6dc4f8860,failed,0.0,,failed,command-replay,
terminal-bench/dna-assembly,mutant,test_targeted_semantic_mutants_fail[pair_tm_difference]#1,fail,fail,yes,412e1f7df5817b89d7f8b3429302f4e8d915d9a4ff66f315186f8323f364b1ad,failed,0.0,,failed,command-replay,
terminal-bench/dna-assembly,malicious,test_invalid_utf8_is_candidate_evidence_not_infrastructure#1,fail,fail,yes,4a04cbd3721112d56fb71a74d30bbf4f5147020cf484dbc4ca7cfbf9e4d400f9,failed,0.0,,failed,command-replay,
terminal-bench/dna-assembly,malicious,test_malformed_and_forged_primer_artifacts_fail[non_dna_character]#1,fail,fail,yes,4d705e51ebe4a9fe6ea2b5a3389224004100078b5d628ecb9f62d01f5b15cedf,failed,0.0,,failed,command-replay,
terminal-bench/dna-assembly,mutant,test_targeted_semantic_mutants_fail[short_forward_annealing]#1,fail,fail,yes,545fb0b58cd0d36e3d45acf168d2ae04e1e264241b5cf109f5665374cf49fedd,failed,0.0,,failed,command-replay,
terminal-bench/dna-assembly,malicious,test_file_bundle_capture_rejects_malicious_shapes[directory-dna-assembly]#1,fail,fail,yes,6ab1d300393661e346995e0ff4ab9ceec4248d2207e93bfbf2f7f466d2fd13db,,0.0,,failed,command-replay,
terminal-bench/dna-assembly,malicious,test_malformed_and_forged_primer_artifacts_fail[structured_verdict]#1,fail,fail,yes,788ee5b3c90d250f757fe533a010e3360ed1c09b4e45153069e237a6169a0de7,failed,0.0,,failed,command-replay,
terminal-bench/dna-assembly,reference,test_reviewed_reference_passes_real_capture_parser_and_oracle#1,pass,pass,yes,7e025e11c4ead542fb9cb2423ab172138335ab23dd51c52e0eed7a8b7f55928d,passed,1.0,,passed,command-replay,
terminal-bench/dna-assembly,malicious,test_file_bundle_capture_rejects_malicious_shapes[oversized-dna-assembly]#1,fail,fail,yes,837286c3fbb9d828538f3862719d197645340bba5ac5ff73dbb8b2fdaf650867,,0.0,,failed,command-replay,
