pack,task,candidate_kind,candidate_id,sha256,format,bytes,recorded_capture,recorded_in_test_verdict,nodeid,dir
terminal-bench,vulnerable-secret,malicious,test_malformed_and_forged_artifacts_fail[forged_verdict_object]#1,48bd20acec119ad4f350f6932ab0a6e9e9fef875865c8284110507ed1e4e3cea,tar,10240,captured,failed,tests/test_vulnerable_secret_v2.py::test_malformed_and_forged_artifacts_fail[forged_verdict_object],runs/campaign/phase1/candidates/terminal-bench/vulnerable-secret/48bd20acec119ad4
terminal-bench,vulnerable-secret,malicious,test_malformed_and_forged_artifacts_fail[forged_verdict_with_flag]#1,50c6154b883c3df9708044f039a182765b42638c194d6e2d10d61b91da6814d8,tar,10240,captured,failed,tests/test_vulnerable_secret_v2.py::test_malformed_and_forged_artifacts_fail[forged_verdict_with_flag],runs/campaign/phase1/candidates/terminal-bench/vulnerable-secret/50c6154b883c3df9
terminal-bench,vulnerable-secret,malicious,test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[symlink]#1,10d43816634d9c5d30f8b1a68e5f755b305295f116fbbe78598b381c635a0e1b,tar,10240,rejected,,tests/test_vulnerable_secret_v2.py::test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[symlink],runs/campaign/phase1/candidates/terminal-bench/vulnerable-secret/10d43816634d9c5d
terminal-bench,vulnerable-secret,malicious,test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[directory]#1,0be74048964dd49ea92ce33e68e1fda956328f4674d9b37fa0ade3da85fca8f2,tar,10240,rejected,,tests/test_vulnerable_secret_v2.py::test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[directory],runs/campaign/phase1/candidates/terminal-bench/vulnerable-secret/0be74048964dd49e
terminal-bench,vulnerable-secret,malicious,test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[oversized]#1,7d1e68108821b63a842e96bc0fbec1ee005bf7a14d434a8b9ecbab2d61af0a0e,tar,10240,rejected,,tests/test_vulnerable_secret_v2.py::test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[oversized],runs/campaign/phase1/candidates/terminal-bench/vulnerable-secret/7d1e68108821b63a
terminal-bench,vulnerable-secret,base,test_base_image_without_deliverable_is_rejected_at_capture#1,84ff92691f909a05b224e1c56abb4864f01b4f8e3c854e4bb4c7baf1d3f6d652,tar,10240,rejected,,tests/test_vulnerable_secret_v2.py::test_base_image_without_deliverable_is_rejected_at_capture,runs/campaign/phase1/candidates/terminal-bench/vulnerable-secret/84ff92691f909a05
terminal-bench,vulnerable-secret,mutant,test_pinned_agent_capture_and_verification[incorrect_secret]#1,e1479d4a272f5a0580bad51981e8625d5f8c3974cef1b1b2f93ccc1600c932ac,tar,10240,captured,failed,tests/test_vulnerable_secret_v2.py::test_pinned_agent_capture_and_verification[incorrect_secret],runs/campaign/phase1/candidates/terminal-bench/vulnerable-secret/e1479d4a272f5a05
terminal-bench,vulnerable-secret,malicious,test_file_bundle_capture_rejects_malicious_shapes[symlink-vulnerable-secret]#1,9401fd80b1f6bd5cb8ced029b81a5fedf5e7521da725a23cc78fdfbf93acce34,tar,10240,rejected,,tests/test_terminal_file_bundle_qualification.py::test_file_bundle_capture_rejects_malicious_shapes[symlink-vulnerable-secret],runs/campaign/phase1/candidates/terminal-bench/vulnerable-secret/9401fd80b1f6bd5c
terminal-bench,vulnerable-secret,malicious,test_file_bundle_capture_rejects_malicious_shapes[directory-vulnerable-secret]#1,a23352b1b8050167fd208265fb5a0d272e2a437c94b8e47b7fa9060eab39a6d2,tar,10240,rejected,,tests/test_terminal_file_bundle_qualification.py::test_file_bundle_capture_rejects_malicious_shapes[directory-vulnerable-secret],runs/campaign/phase1/candidates/terminal-bench/vulnerable-secret/a23352b1b8050167
terminal-bench,vulnerable-secret,malicious,test_file_bundle_capture_rejects_malicious_shapes[oversized-vulnerable-secret]#1,0d55abd482a8605a38a42c2f9a583cdb9720ab0fb2805b5c2fe64c3c3a32e39f,tar,10240,rejected,,tests/test_terminal_file_bundle_qualification.py::test_file_bundle_capture_rejects_malicious_shapes[oversized-vulnerable-secret],runs/campaign/phase1/candidates/terminal-bench/vulnerable-secret/0d55abd482a8605a
terminal-bench,bn-fit-modify,reference,test_bn_fit_reference_artifacts_pass_and_capture_only_declared_files#1,9166bc727c5c6eefe42b6e153f39fa667cb79879942ab7e6a3e5c7e7e340847f,tar,276480,captured,passed,tests/test_bn_fit_modify_v2.py::test_bn_fit_reference_artifacts_pass_and_capture_only_declared_files,runs/campaign/phase1/candidates/terminal-bench/bn-fit-modify/9166bc727c5c6eef
terminal-bench,bn-fit-modify,mutant,test_bn_fit_targeted_mutants_fail[overrides0-learned_dag:incorrect_edges]#1,c676e627e6b18bef0d5ea4ea922341eb0bf6635e8a062a564c8b8ed0c19862c1,tar,276480,captured,failed,tests/test_bn_fit_modify_v2.py::test_bn_fit_targeted_mutants_fail[overrides0-learned_dag:incorrect_edges],runs/campaign/phase1/candidates/terminal-bench/bn-fit-modify/c676e627e6b18bef
terminal-bench,bn-fit-modify,mutant,test_bn_fit_targeted_mutants_fail[overrides1-intervened_dag:incorrect_edges]#1,4eb86799c39efb2815c80f5caa3ce82058ecd12105b96c5a079a8a02d0eee2d1,tar,276480,captured,failed,tests/test_bn_fit_modify_v2.py::test_bn_fit_targeted_mutants_fail[overrides1-intervened_dag:incorrect_edges],runs/campaign/phase1/candidates/terminal-bench/bn-fit-modify/4eb86799c39efb28
terminal-bench,bn-fit-modify,mutant,test_bn_fit_targeted_mutants_fail[overrides2-final_sample:d_distribution_mismatch]#1,48024d7aa4d0379b01209f51d3df51d6541da911ddea42df73f312511a6108fe,tar,112640,captured,failed,tests/test_bn_fit_modify_v2.py::test_bn_fit_targeted_mutants_fail[overrides2-final_sample:d_distribution_mismatch],runs/campaign/phase1/candidates/terminal-bench/bn-fit-modify/48024d7aa4d0379b
terminal-bench,bn-fit-modify,mutant,test_bn_fit_targeted_mutants_fail[overrides3-final_sample:incorrect_sample_row_count]#1,5cdaa8d83b0212009dc98e341f353e6e7c5441e255cc3a7427d33251c04d3aa1,tar,276480,captured,failed,tests/test_bn_fit_modify_v2.py::test_bn_fit_targeted_mutants_fail[overrides3-final_sample:incorrect_sample_row_count],runs/campaign/phase1/candidates/terminal-bench/bn-fit-modify/5cdaa8d83b021200
terminal-bench,bn-fit-modify,mutant,test_bn_fit_targeted_mutants_fail[overrides4-final_sample:incorrect_sample_columns]#1,3e22777cfa292647f140264179f6bd9557630be60d30c1e191a24f06681d16ba,tar,296960,captured,failed,tests/test_bn_fit_modify_v2.py::test_bn_fit_targeted_mutants_fail[overrides4-final_sample:incorrect_sample_columns],runs/campaign/phase1/candidates/terminal-bench/bn-fit-modify/3e22777cfa292647
terminal-bench,bn-fit-modify,reference,test_bn_fit_ignores_candidate_verdict_claims#1,d8b1659a5fa837cbedd4db9bd0adcb6bcf67cfad13e1b08af71e2d3e471abd6a,tar,276480,captured,passed,tests/test_bn_fit_modify_v2.py::test_bn_fit_ignores_candidate_verdict_claims,runs/campaign/phase1/candidates/terminal-bench/bn-fit-modify/d8b1659a5fa837cb
terminal-bench,bn-fit-modify,mutant,test_bn_fit_malformed_csv_is_candidate_evidence_not_infrastructure#1,d3b05f2e04ab9e203584f39a7120f7915f5c61e98b8754d75a675740b986a676,tar,276480,captured,failed,tests/test_bn_fit_modify_v2.py::test_bn_fit_malformed_csv_is_candidate_evidence_not_infrastructure,runs/campaign/phase1/candidates/terminal-bench/bn-fit-modify/d3b05f2e04ab9e20
terminal-bench,bn-fit-modify,malicious,test_file_bundle_capture_rejects_malicious_shapes[symlink-bn-fit-modify]#1,ef999d4af703c3b2d661ef4da1fc79b402334cd0ef17f19cbaed94fb54f5c658,tar,10240,rejected,,tests/test_terminal_file_bundle_qualification.py::test_file_bundle_capture_rejects_malicious_shapes[symlink-bn-fit-modify],runs/campaign/phase1/candidates/terminal-bench/bn-fit-modify/ef999d4af703c3b2
terminal-bench,bn-fit-modify,malicious,test_file_bundle_capture_rejects_malicious_shapes[directory-bn-fit-modify]#1,cb99bf53719df17c5ae93b77fd29c2bfe3aa3111cabb0ec9ad2999f31a71a8ac,tar,10240,rejected,,tests/test_terminal_file_bundle_qualification.py::test_file_bundle_capture_rejects_malicious_shapes[directory-bn-fit-modify],runs/campaign/phase1/candidates/terminal-bench/bn-fit-modify/cb99bf53719df17c
terminal-bench,bn-fit-modify,malicious,test_file_bundle_capture_rejects_malicious_shapes[oversized-bn-fit-modify]#1,2832e314cb65f61c9fafe07bc199d0d1ce6a95f2f7720e687809d25d5d500da4,tar,2109440,rejected,,tests/test_terminal_file_bundle_qualification.py::test_file_bundle_capture_rejects_malicious_shapes[oversized-bn-fit-modify],runs/campaign/phase1/candidates/terminal-bench/bn-fit-modify/2832e314cb65f61c
terminal-bench,cancel-async-tasks,reference,test_cancel_async_real_pinned_evaluations_reject_mutants_and_claims[reference]#1,9d82fe12bf82010e13295fdd54da4a5ea029be23ceea68a32bcd56f7b55736d1,tar,10240,captured,passed,tests/test_cancel_async_tasks_v2.py::test_cancel_async_real_pinned_evaluations_reject_mutants_and_claims[reference],runs/campaign/phase1/candidates/terminal-bench/cancel-async-tasks/9d82fe12bf82010e
terminal-bench,cancel-async-tasks,mutant,test_cancel_async_real_pinned_evaluations_reject_mutants_and_claims[sequential_mutant]#1,2af38b0a57a3d68991f3dd3f32d53f550052cbe5bb0ef0b1a4a86a6c55b83ef8,tar,10240,captured,infrastructure_error,tests/test_cancel_async_tasks_v2.py::test_cancel_async_real_pinned_evaluations_reject_mutants_and_claims[sequential_mutant],runs/campaign/phase1/candidates/terminal-bench/cancel-async-tasks/2af38b0a57a3d689
terminal-bench,cancel-async-tasks,mutant,test_cancel_async_real_pinned_evaluations_reject_mutants_and_claims[unbounded_mutant]#1,66e0cd7110b18d440c565e52af5e1d534dfc173fb10787f389e07cc84dca960b,tar,10240,captured,failed,tests/test_cancel_async_tasks_v2.py::test_cancel_async_real_pinned_evaluations_reject_mutants_and_claims[unbounded_mutant],runs/campaign/phase1/candidates/terminal-bench/cancel-async-tasks/66e0cd7110b18d44
terminal-bench,cancel-async-tasks,mutant,test_cancel_async_real_pinned_evaluations_reject_mutants_and_claims[signal_ignoring_mutant]#1,22cfb8fe82ca78f236a919c91af1cd226faeffd98b5acd0d0584559dfff300fe,tar,10240,captured,infrastructure_error,tests/test_cancel_async_tasks_v2.py::test_cancel_async_real_pinned_evaluations_reject_mutants_and_claims[signal_ignoring_mutant],runs/campaign/phase1/candidates/terminal-bench/cancel-async-tasks/22cfb8fe82ca78f2
terminal-bench,cancel-async-tasks,malicious,test_cancel_async_real_pinned_evaluations_reject_mutants_and_claims[forged_claim]#1,9cb34b41cbe2bb3a5afca91e48bb7e0d900c79ad3ee2012b66a10ef23eaca8bb,tar,10240,captured,failed,tests/test_cancel_async_tasks_v2.py::test_cancel_async_real_pinned_evaluations_reject_mutants_and_claims[forged_claim],runs/campaign/phase1/candidates/terminal-bench/cancel-async-tasks/9cb34b41cbe2bb3a
terminal-bench,cancel-async-tasks,mutant,test_cancel_async_real_pinned_evaluations_reject_mutants_and_claims[abandons_cleanup_mutant]#1,32f485561e7bad405e7d092af0a2592ced1e5872a74bcb050530354ee53bbf11,tar,10240,captured,failed,tests/test_cancel_async_tasks_v2.py::test_cancel_async_real_pinned_evaluations_reject_mutants_and_claims[abandons_cleanup_mutant],runs/campaign/phase1/candidates/terminal-bench/cancel-async-tasks/32f485561e7bad40
terminal-bench,cancel-async-tasks,malicious,test_cancel_async_rejects_candidates_that_bypass_task_callbacks[credential_forgery]#1,a347ce3c869c304831c4cf9b516485f52a47b03622f8e95dc3cf33a43d34b727,tar,10240,captured,failed,tests/test_cancel_async_tasks_v2.py::test_cancel_async_rejects_candidates_that_bypass_task_callbacks[credential_forgery],runs/campaign/phase1/candidates/terminal-bench/cancel-async-tasks/a347ce3c869c3048
terminal-bench,cancel-async-tasks,malicious,test_cancel_async_rejects_candidates_that_bypass_task_callbacks[early_cancellation]#1,3b35bb0b9af27c3af641a9ba4c25c13214e36672ed8c390526c1ef51ce2065bd,tar,10240,captured,failed,tests/test_cancel_async_tasks_v2.py::test_cancel_async_rejects_candidates_that_bypass_task_callbacks[early_cancellation],runs/campaign/phase1/candidates/terminal-bench/cancel-async-tasks/3b35bb0b9af27c3a
terminal-bench,cancel-async-tasks,malicious,test_file_bundle_capture_rejects_malicious_shapes[symlink-cancel-async-tasks]#1,05dead0cab79cdb6dbe80f82d8345277a0eebc9d9f7a37071eafb352fada15ca,tar,10240,rejected,,tests/test_terminal_file_bundle_qualification.py::test_file_bundle_capture_rejects_malicious_shapes[symlink-cancel-async-tasks],runs/campaign/phase1/candidates/terminal-bench/cancel-async-tasks/05dead0cab79cdb6
terminal-bench,cancel-async-tasks,malicious,test_file_bundle_capture_rejects_malicious_shapes[directory-cancel-async-tasks]#1,19596fdfbcaf247ed8d12f40006c46d689999087e249e05fdeb8fd2c3fd3c716,tar,10240,rejected,,tests/test_terminal_file_bundle_qualification.py::test_file_bundle_capture_rejects_malicious_shapes[directory-cancel-async-tasks],runs/campaign/phase1/candidates/terminal-bench/cancel-async-tasks/19596fdfbcaf247e
terminal-bench,cancel-async-tasks,malicious,test_file_bundle_capture_rejects_malicious_shapes[oversized-cancel-async-tasks]#1,2c660c5229551aca34aaa2e9e0ad991f55ebb655b456082497a86982332a5ac9,tar,266240,rejected,,tests/test_terminal_file_bundle_qualification.py::test_file_bundle_capture_rejects_malicious_shapes[oversized-cancel-async-tasks],runs/campaign/phase1/candidates/terminal-bench/cancel-async-tasks/2c660c5229551aca
terminal-bench,chess-best-move,reference,test_chess_reference_move_set_passes_in_any_order_and_whitespace[g2g4\ne2e4\n]#1,652372f619ce7951ebdc32f1fb4e7ed8b27efb4f320507df9148c839a492d333,tar,10240,captured,passed,tests/test_chess_best_move_v2.py::test_chess_reference_move_set_passes_in_any_order_and_whitespace[g2g4\ne2e4\n],runs/campaign/phase1/candidates/terminal-bench/chess-best-move/652372f619ce7951
terminal-bench,chess-best-move,reference,test_chess_reference_move_set_passes_in_any_order_and_whitespace[ e2e4\t g2g4 ]#1,b8cbea98155885508b25bba4c62df18dc5274a913d59580d8a06e6cd9e23c904,tar,10240,captured,passed,tests/test_chess_best_move_v2.py::test_chess_reference_move_set_passes_in_any_order_and_whitespace[ e2e4\t g2g4 ],runs/campaign/phase1/candidates/terminal-bench/chess-best-move/b8cbea9815588550
terminal-bench,chess-best-move,mutant,test_chess_targeted_mutants_and_claims_fail[missing_move]#1,6885e6ea9267f3ce710ca5ca42e59534652d2644a8b9167eac009c51f08657ac,tar,10240,captured,failed,tests/test_chess_best_move_v2.py::test_chess_targeted_mutants_and_claims_fail[missing_move],runs/campaign/phase1/candidates/terminal-bench/chess-best-move/6885e6ea9267f3ce
terminal-bench,chess-best-move,mutant,test_chess_targeted_mutants_and_claims_fail[extra_move]#1,5bf742d525f12d45b7b5f4773997e8a01c762b302b72767cf4b54309dd113281,tar,10240,captured,failed,tests/test_chess_best_move_v2.py::test_chess_targeted_mutants_and_claims_fail[extra_move],runs/campaign/phase1/candidates/terminal-bench/chess-best-move/5bf742d525f12d45
terminal-bench,chess-best-move,malicious,test_chess_targeted_mutants_and_claims_fail[duplicate_move]#1,11ae44fe0d9ec2897ac082350ee1f7da355785fb6296f0919fe44714882b1256,tar,10240,captured,failed,tests/test_chess_best_move_v2.py::test_chess_targeted_mutants_and_claims_fail[duplicate_move],runs/campaign/phase1/candidates/terminal-bench/chess-best-move/11ae44fe0d9ec289
terminal-bench,chess-best-move,mutant,test_chess_targeted_mutants_and_claims_fail[wrong_move]#1,aaf184673c5cb01632de431a7591681e00629793fb8db2a73ab346931cb7a15d,tar,10240,captured,failed,tests/test_chess_best_move_v2.py::test_chess_targeted_mutants_and_claims_fail[wrong_move],runs/campaign/phase1/candidates/terminal-bench/chess-best-move/aaf184673c5cb016
terminal-bench,chess-best-move,mutant,test_chess_targeted_mutants_and_claims_fail[case_changed]#1,a8b789c69cafb5e49dda3dfceb91d352b1ed7b0f93933e793e4dd7486aa49c4a,tar,10240,captured,failed,tests/test_chess_best_move_v2.py::test_chess_targeted_mutants_and_claims_fail[case_changed],runs/campaign/phase1/candidates/terminal-bench/chess-best-move/a8b789c69cafb5e4
terminal-bench,chess-best-move,malicious,test_chess_targeted_mutants_and_claims_fail[forged_verdict]#1,20ebcba841ca68002effd39fde3bf22e5bd705a28c23083521156bcd8c7a507a,tar,10240,captured,failed,tests/test_chess_best_move_v2.py::test_chess_targeted_mutants_and_claims_fail[forged_verdict],runs/campaign/phase1/candidates/terminal-bench/chess-best-move/20ebcba841ca6800
terminal-bench,chess-best-move,malicious,test_chess_invalid_utf8_is_candidate_evidence_not_infrastructure#1,9c8469ca69d4097bf61bb29d9a56efc6cdcfc8c78b406f1b99c2d2c9445ff9eb,tar,10240,captured,failed,tests/test_chess_best_move_v2.py::test_chess_invalid_utf8_is_candidate_evidence_not_infrastructure,runs/campaign/phase1/candidates/terminal-bench/chess-best-move/9c8469ca69d4097b
terminal-bench,chess-best-move,malicious,test_file_bundle_capture_rejects_malicious_shapes[symlink-chess-best-move]#1,5807219ca46ef579f4af470e2140690baeb05e328d502db352d357c78f4e6c69,tar,10240,rejected,,tests/test_terminal_file_bundle_qualification.py::test_file_bundle_capture_rejects_malicious_shapes[symlink-chess-best-move],runs/campaign/phase1/candidates/terminal-bench/chess-best-move/5807219ca46ef579
terminal-bench,chess-best-move,malicious,test_file_bundle_capture_rejects_malicious_shapes[directory-chess-best-move]#1,5ef2f9695ac295975f685fd0adff18c36e250eefd8feb389098af38695940997,tar,10240,rejected,,tests/test_terminal_file_bundle_qualification.py::test_file_bundle_capture_rejects_malicious_shapes[directory-chess-best-move],runs/campaign/phase1/candidates/terminal-bench/chess-best-move/5ef2f9695ac29597
terminal-bench,chess-best-move,malicious,test_file_bundle_capture_rejects_malicious_shapes[oversized-chess-best-move]#1,739cc67490d6f66e3e21b5e15188017ccc7a760a46c31ae3f88240283b5fac04,tar,10240,rejected,,tests/test_terminal_file_bundle_qualification.py::test_file_bundle_capture_rejects_malicious_shapes[oversized-chess-best-move],runs/campaign/phase1/candidates/terminal-bench/chess-best-move/739cc67490d6f66e
terminal-bench,chess-best-move,base,test_base_image_fails_stopped_candidate_capture[chess-best-move]#1,84ff92691f909a05b224e1c56abb4864f01b4f8e3c854e4bb4c7baf1d3f6d652,tar,10240,rejected,,tests/test_terminal_file_bundle_qualification.py::test_base_image_fails_stopped_candidate_capture[chess-best-move],runs/campaign/phase1/candidates/terminal-bench/chess-best-move/84ff92691f909a05
terminal-bench,code-from-image,reference,test_reference_output_passes_with_source_strip_semantics[bee26a133f103b9ecda444c70ec22cafef6e31a3de7af6d047974dc90ce3defe]#1,d75332db6f271a56620727a621e799439ea6969687a8710d51b2fb4a656f9c73,tar,10240,captured,passed,tests/test_code_from_image_v2.py::test_reference_output_passes_with_source_strip_semantics[bee26a133f103b9ecda444c70ec22cafef6e31a3de7af6d047974dc90ce3defe],runs/campaign/phase1/candidates/terminal-bench/code-from-image/d75332db6f271a56
